z rho cpa p g kappa mu bulk wx wy cp cv gamma
1.111620e+04 3.709037e-01 3.021143e+02 2.418238e+04 9.772442e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.587980e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.113997e+04 3.698307e-01 3.020144e+02 2.409643e+04 9.772369e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.756911e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.116373e+04 3.687595e-01 3.019147e+02 2.401073e+04 9.772296e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.926768e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.118750e+04 3.676900e-01 3.018153e+02 2.392528e+04 9.772223e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.096628e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.121126e+04 3.666224e-01 3.017161e+02 2.384008e+04 9.772150e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.265569e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.123502e+04 3.655565e-01 3.016171e+02 2.375512e+04 9.772077e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.432669e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.125879e+04 3.644924e-01 3.015183e+02 2.367041e+04 9.772004e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.597004e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.128255e+04 3.634301e-01 3.014198e+02 2.358595e+04 9.771931e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.757652e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.130632e+04 3.623696e-01 3.013215e+02 2.350174e+04 9.771858e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.913692e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.133008e+04 3.613108e-01 3.012234e+02 2.341778e+04 9.771785e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.064199e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.135385e+04 3.602538e-01 3.011256e+02 2.333406e+04 9.771712e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.208252e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.137761e+04 3.591986e-01 3.010280e+02 2.325058e+04 9.771639e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.344928e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.140138e+04 3.581451e-01 3.009307e+02 2.316736e+04 9.771566e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.473304e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.142514e+04 3.570934e-01 3.008336e+02 2.308437e+04 9.771493e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.592458e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.144891e+04 3.560434e-01 3.007368e+02 2.300164e+04 9.771421e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.701468e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.147267e+04 3.549952e-01 3.006402e+02 2.291914e+04 9.771348e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.799410e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.149644e+04 3.539487e-01 3.005439e+02 2.283689e+04 9.771275e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.885363e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.152020e+04 3.529039e-01 3.004478e+02 2.275488e+04 9.771202e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.958404e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.154396e+04 3.518609e-01 3.003521e+02 2.267312e+04 9.771129e+00 0.000000e+00 0.000000e+00 0.000000e+00 -7.017609e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.156773e+04 3.508196e-01 3.002566e+02 2.259160e+04 9.771056e+00 0.000000e+00 0.000000e+00 0.000000e+00 -7.062058e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.159149e+04 3.497801e-01 3.001613e+02 2.251032e+04 9.770983e+00 0.000000e+00 0.000000e+00 0.000000e+00 -7.090826e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.161526e+04 3.487422e-01 3.000663e+02 2.242928e+04 9.770910e+00 0.000000e+00 0.000000e+00 0.000000e+00 -7.102992e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.163902e+04 3.477061e-01 2.999717e+02 2.234849e+04 9.770837e+00 0.000000e+00 0.000000e+00 0.000000e+00 -7.097639e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.166279e+04 3.466717e-01 2.998773e+02 2.226793e+04 9.770764e+00 0.000000e+00 0.000000e+00 0.000000e+00 -7.074428e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.168655e+04 3.456390e-01 2.997831e+02 2.218762e+04 9.770691e+00 0.000000e+00 0.000000e+00 0.000000e+00 -7.034096e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.171032e+04 3.446081e-01 2.996893e+02 2.210754e+04 9.770618e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.977490e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.173408e+04 3.435788e-01 2.995957e+02 2.202771e+04 9.770545e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.905461e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.175785e+04 3.425513e-01 2.995025e+02 2.194811e+04 9.770472e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.818858e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.178161e+04 3.415254e-01 2.994095e+02 2.186875e+04 9.770400e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.718531e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.180538e+04 3.405013e-01 2.993169e+02 2.178964e+04 9.770327e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.605331e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.182914e+04 3.394788e-01 2.992245e+02 2.171076e+04 9.770254e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.480106e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.185290e+04 3.384581e-01 2.991325e+02 2.163212e+04 9.770181e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.343706e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.187667e+04 3.374390e-01 2.990407e+02 2.155371e+04 9.770108e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.196982e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.190043e+04 3.364217e-01 2.989493e+02 2.147554e+04 9.770035e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.040782e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.192420e+04 3.354060e-01 2.988582e+02 2.139761e+04 9.769962e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.875957e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.194796e+04 3.343921e-01 2.987673e+02 2.131992e+04 9.769889e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.703357e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.197173e+04 3.333798e-01 2.986769e+02 2.124246e+04 9.769816e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.523830e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.199549e+04 3.323692e-01 2.985867e+02 2.116523e+04 9.769743e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.338228e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.201926e+04 3.313603e-01 2.984968e+02 2.108825e+04 9.769670e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.147399e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.204302e+04 3.303531e-01 2.984073e+02 2.101149e+04 9.769598e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.952193e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.206679e+04 3.293476e-01 2.983181e+02 2.093497e+04 9.769525e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.753460e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.209055e+04 3.283437e-01 2.982293e+02 2.085868e+04 9.769452e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.552050e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.211432e+04 3.273416e-01 2.981408e+02 2.078263e+04 9.769379e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.348813e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.213808e+04 3.263411e-01 2.980526e+02 2.070681e+04 9.769306e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.144598e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.216184e+04 3.253423e-01 2.979647e+02 2.063122e+04 9.769233e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.940255e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.218561e+04 3.243451e-01 2.978772e+02 2.055587e+04 9.769160e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.736633e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.220937e+04 3.233497e-01 2.977901e+02 2.048075e+04 9.769087e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.534583e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.223314e+04 3.223559e-01 2.977033e+02 2.040585e+04 9.769014e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.334955e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.225690e+04 3.213638e-01 2.976168e+02 2.033119e+04 9.768941e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.138617e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.228067e+04 3.203733e-01 2.975308e+02 2.025676e+04 9.768868e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.946904e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.230443e+04 3.193845e-01 2.974450e+02 2.018256e+04 9.768796e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.761600e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.232820e+04 3.183974e-01 2.973597e+02 2.010859e+04 9.768723e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.584514e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.235196e+04 3.174119e-01 2.972747e+02 2.003485e+04 9.768650e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.417451e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.237573e+04 3.164281e-01 2.971900e+02 1.996134e+04 9.768577e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.262218e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.239949e+04 3.154460e-01 2.971057e+02 1.988806e+04 9.768504e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.120622e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.242326e+04 3.144656e-01 2.970218e+02 1.981501e+04 9.768431e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.994469e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.244702e+04 3.134868e-01 2.969383e+02 1.974218e+04 9.768358e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.885565e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.247078e+04 3.125096e-01 2.968552e+02 1.966958e+04 9.768285e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.795717e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.249455e+04 3.115342e-01 2.967724e+02 1.959721e+04 9.768212e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.726732e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.251831e+04 3.105604e-01 2.966900e+02 1.952506e+04 9.768140e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.680416e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.254208e+04 3.095883e-01 2.966080e+02 1.945314e+04 9.768067e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.658576e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.256584e+04 3.086178e-01 2.965264e+02 1.938145e+04 9.767994e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.663017e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.258961e+04 3.076490e-01 2.964452e+02 1.930998e+04 9.767921e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.695547e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.261337e+04 3.066818e-01 2.963644e+02 1.923874e+04 9.767848e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.757972e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.263714e+04 3.057164e-01 2.962839e+02 1.916772e+04 9.767775e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.852098e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.266090e+04 3.047526e-01 2.962039e+02 1.909693e+04 9.767702e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.979733e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.268467e+04 3.037904e-01 2.961242e+02 1.902636e+04 9.767629e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.142682e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.270843e+04 3.028299e-01 2.960450e+02 1.895602e+04 9.767556e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.342752e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.273219e+04 3.018711e-01 2.959662e+02 1.888590e+04 9.767484e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.581750e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.275596e+04 3.009140e-01 2.958878e+02 1.881600e+04 9.767411e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.861481e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.277972e+04 2.999585e-01 2.958098e+02 1.874632e+04 9.767338e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.183754e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.280349e+04 2.990047e-01 2.957322e+02 1.867687e+04 9.767265e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.550373e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.282725e+04 2.980525e-01 2.956550e+02 1.860763e+04 9.767192e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.963146e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.285102e+04 2.971020e-01 2.955782e+02 1.853862e+04 9.767119e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.423879e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.287478e+04 2.961532e-01 2.955019e+02 1.846983e+04 9.767046e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.934039e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.289855e+04 2.952060e-01 2.954260e+02 1.840126e+04 9.766973e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.492072e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.292231e+04 2.942605e-01 2.953505e+02 1.833291e+04 9.766900e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.094828e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.294608e+04 2.933166e-01 2.952754e+02 1.826478e+04 9.766828e+00 0.000000e+00 0.000000e+00 0.000000e+00 -6.739147e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.296984e+04 2.923745e-01 2.952008e+02 1.819687e+04 9.766755e+00 0.000000e+00 0.000000e+00 0.000000e+00 -7.421867e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.299361e+04 2.914340e-01 2.951266e+02 1.812917e+04 9.766682e+00 0.000000e+00 0.000000e+00 0.000000e+00 -8.139826e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.301737e+04 2.904951e-01 2.950529e+02 1.806170e+04 9.766609e+00 0.000000e+00 0.000000e+00 0.000000e+00 -8.889864e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.304113e+04 2.895579e-01 2.949796e+02 1.799445e+04 9.766536e+00 0.000000e+00 0.000000e+00 0.000000e+00 -9.668819e-01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.306490e+04 2.886224e-01 2.949067e+02 1.792741e+04 9.766463e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.047353e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.308866e+04 2.876886e-01 2.948343e+02 1.786059e+04 9.766390e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.130083e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.311243e+04 2.867564e-01 2.947623e+02 1.779398e+04 9.766317e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.214757e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.313619e+04 2.858259e-01 2.946908e+02 1.772760e+04 9.766245e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.301058e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.315996e+04 2.848971e-01 2.946197e+02 1.766143e+04 9.766172e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.388670e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.318372e+04 2.839699e-01 2.945491e+02 1.759547e+04 9.766099e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.477276e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.320749e+04 2.830444e-01 2.944789e+02 1.752973e+04 9.766026e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.566561e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.323125e+04 2.821206e-01 2.944092e+02 1.746421e+04 9.765953e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.656209e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.325502e+04 2.811985e-01 2.943400e+02 1.739890e+04 9.765880e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.745903e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.327878e+04 2.802780e-01 2.942712e+02 1.733380e+04 9.765807e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.835328e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.330255e+04 2.793592e-01 2.942029e+02 1.726892e+04 9.765735e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.924166e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.332631e+04 2.784421e-01 2.941351e+02 1.720425e+04 9.765662e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.012103e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.335007e+04 2.775267e-01 2.940677e+02 1.713980e+04 9.765589e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.098821e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.337384e+04 2.766129e-01 2.940008e+02 1.707556e+04 9.765516e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.184005e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.339760e+04 2.757008e-01 2.939344e+02 1.701153e+04 9.765443e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.267339e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.342137e+04 2.747904e-01 2.938685e+02 1.694771e+04 9.765370e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.348506e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.344513e+04 2.738817e-01 2.938030e+02 1.688410e+04 9.765297e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.427190e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.346890e+04 2.729746e-01 2.937381e+02 1.682070e+04 9.765224e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.503075e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.349266e+04 2.720693e-01 2.936736e+02 1.675752e+04 9.765152e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.575894e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.351643e+04 2.711656e-01 2.936096e+02 1.669454e+04 9.765079e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.645584e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.354019e+04 2.702636e-01 2.935462e+02 1.663178e+04 9.765006e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.712141e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.356396e+04 2.693633e-01 2.934832e+02 1.656922e+04 9.764933e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.775557e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.358772e+04 2.684647e-01 2.934207e+02 1.650688e+04 9.764860e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.835827e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.361149e+04 2.675677e-01 2.933587e+02 1.644474e+04 9.764787e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.892943e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.363525e+04 2.666725e-01 2.932972e+02 1.638281e+04 9.764714e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.946899e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.365901e+04 2.657789e-01 2.932363e+02 1.632109e+04 9.764642e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.997690e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.368278e+04 2.648871e-01 2.931758e+02 1.625958e+04 9.764569e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.045308e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.370654e+04 2.639969e-01 2.931158e+02 1.619827e+04 9.764496e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.089747e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.373031e+04 2.631084e-01 2.930564e+02 1.613717e+04 9.764423e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.131002e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.375407e+04 2.622217e-01 2.929974e+02 1.607628e+04 9.764350e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.169065e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.377784e+04 2.613366e-01 2.929390e+02 1.601559e+04 9.764277e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.203930e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.380160e+04 2.604532e-01 2.928811e+02 1.595511e+04 9.764205e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.235591e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.382537e+04 2.595716e-01 2.928237e+02 1.589483e+04 9.764132e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.264042e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.384913e+04 2.586916e-01 2.927669e+02 1.583476e+04 9.764059e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.289276e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.387290e+04 2.578133e-01 2.927106e+02 1.577489e+04 9.763986e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.311287e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.389666e+04 2.569368e-01 2.926548e+02 1.571523e+04 9.763913e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.330068e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.392043e+04 2.560619e-01 2.925995e+02 1.565577e+04 9.763840e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.345613e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.394419e+04 2.551888e-01 2.925448e+02 1.559651e+04 9.763767e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.357916e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.396795e+04 2.543174e-01 2.924906e+02 1.553746e+04 9.763695e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.366970e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.399172e+04 2.534477e-01 2.924369e+02 1.547861e+04 9.763622e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.372769e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.401548e+04 2.525797e-01 2.923838e+02 1.541996e+04 9.763549e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.375307e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.403925e+04 2.517134e-01 2.923312e+02 1.536151e+04 9.763476e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.374578e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.406301e+04 2.508489e-01 2.922792e+02 1.530326e+04 9.763403e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.370574e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.408678e+04 2.499860e-01 2.922277e+02 1.524522e+04 9.763330e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.363290e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.411054e+04 2.491249e-01 2.921767e+02 1.518737e+04 9.763258e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.352773e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.413431e+04 2.482655e-01 2.921264e+02 1.512972e+04 9.763185e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.339184e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.415807e+04 2.474078e-01 2.920765e+02 1.507228e+04 9.763112e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.322700e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.418184e+04 2.465519e-01 2.920273e+02 1.501503e+04 9.763039e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.303495e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.420560e+04 2.456976e-01 2.919785e+02 1.495798e+04 9.762966e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.281745e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
1.422937e+04 2.448451e-01 2.919304e+02 1.490113e+04 9.762893e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.257627e+00 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
